dataset,true_label_as_target,hard_mask,topk,explainer_name,num_test,fidelity_acc+,fidelity_acc-,fidelity_prob+,fidelity_prob-,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_prob+,fidelity_gnn_prob-,mask_size_init,mask_entropy_init,max_avg_init,mask_size_transf,mask_entropy_transf,max_avg_transf,time,number_of_edges
syn5,True,False,15.0,basic_gnnexplainer,100.0,0.51,0.64,0.35574424266815186,0.43522748351097107,-1.0,-1.0,-1.0,-1.0,33.42,2.2675512918217042,0.07229568041184134,14.7,2.2074513208827224,0.7638933035047353,6.6314,3410.0
syn5,True,False,15.0,distance,100.0,0.36,0.61,0.29513677954673767,0.39180147647857666,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,15.0,2.617235805280997,0.41295096822939675,0.0155,3410.0
syn5,True,False,15.0,ig,100.0,0.61,0.49,0.46294116973876953,0.30372846126556396,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319345622202,0.4349218949234477,15.0,2.6940547755689788,0.8386028221096318,0.2275,3410.0
syn5,True,False,15.0,occlusion,100.0,0.68,0.64,0.506898820400238,0.43754538893699646,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,15.0,2.6091570588698065,0.5368147008492559,0.1552,3410.0
syn5,True,False,15.0,pagerank,100.0,0.64,0.52,0.4372698962688446,0.3293711543083191,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,15.0,2.60539776429944,0.41823300675412134,0.0209,3410.0
syn5,True,False,15.0,pgexplainer,100.0,0.0,0.64,-0.00017065762949641794,0.4371834993362427,-1.0,-1.0,-1.0,-1.0,1579.4,5.9743450191728815,0.0010258508728063782,15.0,2.590469721402544,0.4912032835702884,68.1734,3410.0
syn5,True,False,15.0,pgmexplainer,100.0,0.64,0.57,0.42798441648483276,0.2745431065559387,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,14.99,2.697227274800464,0.8932945296802595,6.0126,3410.0
syn5,True,False,15.0,random,100.0,0.36,0.64,0.20763856172561646,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,15.0,2.7080493015697487,0.997177629183822,0.0001,3410.0
syn5,True,False,15.0,sa,100.0,0.52,0.64,0.2880849540233612,0.4371471703052521,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,15.0,2.6846082068902364,0.8806769804880112,0.0045,3410.0
syn5,True,False,15.0,subgraphx,100.0,0.62,0.29,0.45586907863616943,0.13115182518959045,-1.0,-1.0,-1.0,-1.0,12.46,2.4881189907441477,1.0,11.51,2.4322454742894495,1.0,0.7608,3410.0
syn5,True,False,20.0,basic_gnnexplainer,100.0,0.51,0.64,0.35569053888320923,0.4352681040763855,-1.0,-1.0,-1.0,-1.0,33.42,2.2675512918217042,0.07229568041184134,19.14,2.2214275365453005,0.43749750601072884,6.6314,3410.0
syn5,True,False,20.0,distance,100.0,0.37,0.55,0.2957112193107605,0.3635069727897644,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,20.0,2.8925440929119657,0.3678791924753951,0.0155,3410.0
syn5,True,False,20.0,ig,100.0,0.61,0.49,0.4646908938884735,0.30775901675224304,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319345622202,0.4349218949234477,20.0,2.9638876815586737,0.7827311519416724,0.2275,3410.0
syn5,True,False,20.0,occlusion,100.0,0.69,0.64,0.5120705962181091,0.4408058226108551,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,20.0,2.904165100901488,0.534893045570158,0.1552,3410.0
syn5,True,False,20.0,pagerank,100.0,0.64,0.54,0.43742355704307556,0.26785221695899963,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,20.0,2.853240060665808,0.31662476408845774,0.0209,3410.0
syn5,True,False,20.0,pgexplainer,100.0,0.0,0.64,-0.00013111114094499499,0.43718335032463074,-1.0,-1.0,-1.0,-1.0,1579.4,5.9743450191728815,0.0010258508728063782,20.0,2.8887359838078157,0.48751121324421276,68.1734,3410.0
syn5,True,False,20.0,pgmexplainer,100.0,0.63,0.35,0.4311596751213074,0.16888993978500366,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,19.9,2.9724219004613888,0.8756504120530161,6.0126,3410.0
syn5,True,False,20.0,random,100.0,0.36,0.64,0.20759588479995728,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,20.0,2.995730712290744,0.9960310299389858,0.0001,3410.0
syn5,True,False,20.0,sa,100.0,0.52,0.64,0.2876356840133667,0.4370848536491394,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,20.0,2.9681779135951234,0.8430067864523205,0.0045,3410.0
syn5,True,False,20.0,subgraphx,100.0,0.62,0.27,0.45675504207611084,0.09462112188339233,-1.0,-1.0,-1.0,-1.0,12.46,2.4881189907441477,1.0,12.32,2.4817024672798778,1.0,0.7608,3410.0
syn5,True,False,25.0,basic_gnnexplainer,100.0,0.51,0.64,0.355629563331604,0.4352675974369049,-1.0,-1.0,-1.0,-1.0,33.42,2.2675512918217042,0.07229568041184134,23.0,2.231784392917718,0.2697279049649414,6.6314,3410.0
syn5,True,False,25.0,distance,100.0,0.36,0.36,0.27936050295829773,0.2464381754398346,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,25.0,3.108029396460897,0.3010931619632303,0.0155,3410.0
syn5,True,False,25.0,ig,100.0,0.61,0.51,0.4665822684764862,0.3016117215156555,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319345622202,0.4349218949234477,25.0,3.157848285875874,0.7198572553701277,0.2275,3410.0
syn5,True,False,25.0,occlusion,100.0,0.69,0.64,0.5076178908348083,0.4410442113876343,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,25.0,3.1350878837753897,0.5338433773604679,0.1552,3410.0
syn5,True,False,25.0,pagerank,100.0,0.64,0.43,0.43744057416915894,0.183335080742836,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,25.0,3.0277825475182367,0.280343791638426,0.0209,3410.0
syn5,True,False,25.0,pgexplainer,100.0,0.0,0.64,-0.00014136671961750835,0.43717557191848755,-1.0,-1.0,-1.0,-1.0,1579.4,5.9743450191728815,0.0010258508728063782,25.0,3.121241823330792,0.4873942230911023,68.1734,3410.0
syn5,True,False,25.0,pgmexplainer,100.0,0.64,0.22,0.4389982223510742,0.07465331256389618,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,24.65,3.1773181130497137,0.8574382310539002,6.0126,3410.0
syn5,True,False,25.0,random,100.0,0.36,0.64,0.2074500471353531,0.4372139275074005,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,25.0,3.2188734303090523,0.9953475897750609,0.0001,3410.0
syn5,True,False,25.0,sa,100.0,0.52,0.64,0.2879294455051422,0.43708187341690063,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,25.0,3.1866415798333145,0.8342257542821133,0.0045,3410.0
syn5,True,False,25.0,subgraphx,100.0,0.62,0.27,0.45675504207611084,0.08855973929166794,-1.0,-1.0,-1.0,-1.0,12.46,2.4881189907441477,1.0,12.43,2.4869506537822197,1.0,0.7608,3410.0
syn5,True,False,50.0,basic_gnnexplainer,100.0,0.51,0.64,0.3554741144180298,0.43527090549468994,-1.0,-1.0,-1.0,-1.0,33.42,2.2675512918217042,0.07229568041184134,32.26,2.2592835756314127,0.07230576736536085,6.6314,3410.0
syn5,True,False,50.0,distance,100.0,0.31,0.31,0.2376800924539566,0.16546086966991425,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,50.0,3.767734919826919,0.20962617711495807,0.0155,3410.0
syn5,True,False,50.0,ig,100.0,0.61,0.51,0.4648686945438385,0.30287057161331177,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319345622202,0.4349218949234477,47.88,3.6475476167505763,0.4663226595431573,0.2275,3410.0
syn5,True,False,50.0,occlusion,100.0,0.7,0.6,0.502315104007721,0.48972174525260925,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,49.98,3.8512954310944423,0.5153595042214374,0.1552,3410.0
syn5,True,False,50.0,pagerank,100.0,0.64,0.4,0.43741944432258606,0.15263549983501434,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,50.0,3.4656172669102143,0.06533618453619282,0.0209,3410.0
syn5,True,False,50.0,pgexplainer,100.0,0.0,0.64,-0.00021603047207463533,0.4383237063884735,-1.0,-1.0,-1.0,-1.0,1579.4,5.9743450191728815,0.0010258508728063782,50.0,3.8453810809284423,0.48008235024339263,68.1734,3410.0
syn5,True,False,50.0,pgmexplainer,100.0,0.64,0.06,0.4368012249469757,0.03731385990977287,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,43.88,3.668713570127155,0.7785150767024852,6.0126,3410.0
syn5,True,False,50.0,random,100.0,0.37,0.64,0.21274450421333313,0.4372217655181885,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,50.0,3.912013490835043,0.9904505158673982,0.0001,3410.0
syn5,True,False,50.0,sa,100.0,0.52,0.64,0.28764674067497253,0.43708106875419617,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,50.0,3.8604850068567464,0.765204711750375,0.0045,3410.0
syn5,True,False,50.0,subgraphx,100.0,0.62,0.26,0.45675504207611084,0.08308062702417374,-1.0,-1.0,-1.0,-1.0,12.46,2.4881189907441477,1.0,12.46,2.4881189907441477,1.0,0.7608,3410.0
syn5,True,False,100.0,basic_gnnexplainer,100.0,0.51,0.64,0.3555049002170563,0.43527039885520935,-1.0,-1.0,-1.0,-1.0,33.42,2.2675512918217042,0.07229568041184134,33.42,2.2675512918217042,0.07229568041184134,6.6314,3410.0
syn5,True,False,100.0,distance,100.0,0.32,0.27,0.23543523252010345,0.15435108542442322,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,100.0,4.43198723064292,0.14493811216022823,0.0155,3410.0
syn5,True,False,100.0,ig,100.0,0.61,0.51,0.4644309878349304,0.2991200387477875,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319345622202,0.4349218949234477,87.96,4.0919514138788005,0.4418532808098853,0.2275,3410.0
syn5,True,False,100.0,occlusion,100.0,0.7,0.6,0.5023114085197449,0.4897247552871704,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,97.54,4.526132002168287,0.49482740901151945,0.1552,3410.0
syn5,True,False,100.0,pagerank,100.0,0.64,0.4,0.4374188184738159,0.15267005562782288,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,99.56,3.763121581183132,0.017050634053136497,0.0209,3410.0
syn5,True,False,100.0,pgexplainer,100.0,0.0,0.64,-0.0006822783034294844,0.43831607699394226,-1.0,-1.0,-1.0,-1.0,1579.4,5.9743450191728815,0.0010258508728063782,100.0,4.564046607021697,0.4744836996026359,68.1734,3410.0
syn5,True,False,100.0,pgmexplainer,100.0,0.64,0.06,0.4361671507358551,0.03353127837181091,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,58.68,3.8449372946729534,0.7156671568282127,6.0126,3410.0
syn5,True,False,100.0,random,100.0,0.37,0.64,0.21653513610363007,0.4372372031211853,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,100.0,4.605132698716439,0.9809025578324813,0.0001,3410.0
syn5,True,False,100.0,sa,100.0,0.52,0.64,0.28910866379737854,0.4370809495449066,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,98.76,4.521464928456219,0.7491825622614812,0.0045,3410.0
syn5,True,False,100.0,subgraphx,100.0,0.62,0.26,0.45675504207611084,0.08308062702417374,-1.0,-1.0,-1.0,-1.0,12.46,2.4881189907441477,1.0,12.46,2.4881189907441477,1.0,0.7608,3410.0
syn5,True,True,1.0,basic_gnnexplainer,100.0,0.09,0.64,0.04819466546177864,0.4372140169143677,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,1.0,0.0,1.0,4.9223,3410.0
syn5,True,True,1.0,distance,100.0,0.15,0.64,0.10575573146343231,0.43719834089279175,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,1.0,0.0,1.0,0.0155,3410.0
syn5,True,True,1.0,ig,100.0,0.59,0.64,0.43109986186027527,0.4374096691608429,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,1.0,0.0,1.0,0.3111,3410.0
syn5,True,True,1.0,occlusion,100.0,0.65,0.64,0.5819565057754517,0.43726104497909546,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,1.0,0.0,1.0,0.1552,3410.0
syn5,True,True,1.0,pagerank,100.0,0.09,0.64,0.058630190789699554,0.4372531473636627,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,1.0,0.0,1.0,0.0209,3410.0
syn5,True,True,1.0,pgexplainer,100.0,0.0,0.64,-0.00038354157004505396,0.43719834089279175,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,1.0,0.0,1.0,65.2095,3410.0
syn5,True,True,1.0,pgmexplainer,100.0,0.15,0.64,0.1211593821644783,0.4372139871120453,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,1.0,0.0,1.0,8.5877,3410.0
syn5,True,True,1.0,random,100.0,0.36,0.64,0.2077043652534485,0.43719834089279175,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,1.0,0.0,1.0,0.0001,3410.0
syn5,True,True,1.0,sa,100.0,0.52,0.64,0.30203381180763245,0.43715134263038635,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,1.0,0.0,1.0,0.0045,3410.0
syn5,True,True,1.0,subgraphx,100.0,0.13,0.64,0.08199024945497513,0.437221884727478,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,0.97,0.0,1.0,0.8964,3410.0
syn5,True,True,5.0,basic_gnnexplainer,100.0,0.36,0.64,0.25771573185920715,0.4373958110809326,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,5.0,1.5763333021366035,0.9892741087430614,4.9223,3410.0
syn5,True,True,5.0,distance,100.0,0.49,0.64,0.3380472958087921,0.42837345600128174,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,5.0,1.5510178607138139,0.7865560433224323,0.0155,3410.0
syn5,True,True,5.0,ig,100.0,0.58,0.64,0.4218469262123108,0.4174668490886688,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,5.0,1.6084292941109566,0.9664791618441716,0.3111,3410.0
syn5,True,True,5.0,occlusion,100.0,0.68,0.64,0.48974931240081787,0.4353732168674469,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,5.0,1.547132837145068,0.7292742488812973,0.1552,3410.0
syn5,True,True,5.0,pagerank,100.0,0.6,0.64,0.4022204279899597,0.4229164123535156,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,5.0,1.6035179695183601,0.9199056918171915,0.0209,3410.0
syn5,True,True,5.0,pgexplainer,100.0,0.0,0.64,-0.0004045832029078156,0.4372018873691559,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,5.0,1.4728200413255055,0.48807849028131467,65.2095,3410.0
syn5,True,True,5.0,pgmexplainer,100.0,0.5,0.64,0.34252452850341797,0.4351106584072113,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,5.0,1.6075933568207263,0.9720380360451576,8.5877,3410.0
syn5,True,True,5.0,random,100.0,0.36,0.64,0.20766007900238037,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,5.0,1.6094377889045353,0.9988254546394798,0.0001,3410.0
syn5,True,True,5.0,sa,100.0,0.52,0.64,0.3169766962528229,0.43989330530166626,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,5.0,1.6046397900298999,0.9720900358788662,0.0045,3410.0
syn5,True,True,5.0,subgraphx,100.0,0.57,0.64,0.44817498326301575,0.4379805028438568,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,4.85,1.6094379124340998,1.0,0.8964,3410.0
syn5,True,True,10.0,basic_gnnexplainer,100.0,0.54,0.64,0.43830186128616333,0.44106167554855347,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,10.0,2.0692248036042584,0.885428160731488,4.9223,3410.0
syn5,True,True,10.0,distance,100.0,0.6,0.64,0.4362431764602661,0.430583655834198,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,10.0,2.2258978982645514,0.4428222561789199,0.0155,3410.0
syn5,True,True,10.0,ig,100.0,0.6,0.46,0.4588676691055298,0.28948774933815,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,10.0,2.2993260355164695,0.8920665116426825,0.3111,3410.0
syn5,True,True,10.0,occlusion,100.0,0.66,0.64,0.4704854488372803,0.43534138798713684,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,10.0,2.203055839247766,0.5466926775728983,0.1552,3410.0
syn5,True,True,10.0,pagerank,100.0,0.64,0.46,0.43719834089279175,0.29207029938697815,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,10.0,2.2463490373020734,0.532966763312678,0.0209,3410.0
syn5,True,True,10.0,pgexplainer,100.0,0.0,0.64,-0.0004045832029078156,0.438131719827652,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,10.0,2.1342134106732815,0.460256100974749,65.2095,3410.0
syn5,True,True,10.0,pgmexplainer,100.0,0.61,0.5,0.40904954075813293,0.29757076501846313,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,10.0,2.297397455261513,0.9110648106195903,8.5877,3410.0
syn5,True,True,10.0,random,100.0,0.36,0.64,0.20763657987117767,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,10.0,2.302584674027933,0.9977593809045989,0.0001,3410.0
syn5,True,True,10.0,sa,100.0,0.52,0.64,0.2843463122844696,0.4372234046459198,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,10.0,2.286091447479391,0.9125461683715125,0.0045,3410.0
syn5,True,True,10.0,subgraphx,100.0,0.62,0.49,0.454326331615448,0.3042928874492645,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,9.0,2.2160812683936784,1.0,0.8964,3410.0
syn5,True,True,15.0,basic_gnnexplainer,100.0,0.58,0.61,0.4589010179042816,0.406593918800354,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,14.7,2.1329207472945844,0.7039910307856639,4.9223,3410.0
syn5,True,True,15.0,distance,100.0,0.64,0.58,0.4334977865219116,0.3802576959133148,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,15.0,2.617235805280997,0.41295096822939675,0.0155,3410.0
syn5,True,True,15.0,ig,100.0,0.61,0.47,0.4672875702381134,0.24635063111782074,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,15.0,2.6940547761640676,0.8386619268148832,0.3111,3410.0
syn5,True,True,15.0,occlusion,100.0,0.66,0.64,0.4658386707305908,0.4343934655189514,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,15.0,2.6091570588698065,0.5368147008492559,0.1552,3410.0
syn5,True,True,15.0,pagerank,100.0,0.64,0.64,0.43719834089279175,0.38997605443000793,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,15.0,2.60539776429944,0.41823300675412134,0.0209,3410.0
syn5,True,True,15.0,pgexplainer,100.0,0.0,0.64,-0.000441848038462922,0.438131719827652,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,15.0,2.5472484354857277,0.45852411836621704,65.2095,3410.0
syn5,True,True,15.0,pgmexplainer,100.0,0.64,0.55,0.4247244894504547,0.26377007365226746,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,14.99,2.697227274800464,0.8932945296802595,8.5877,3410.0
syn5,True,True,15.0,random,100.0,0.36,0.64,0.20763848721981049,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,15.0,2.7080493015697487,0.997177629183822,0.0001,3410.0
syn5,True,True,15.0,sa,100.0,0.52,0.64,0.2839861512184143,0.43714630603790283,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,15.0,2.6846082068902364,0.8806769804880112,0.0045,3410.0
syn5,True,True,15.0,subgraphx,100.0,0.62,0.27,0.4558843970298767,0.10576872527599335,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,11.46,2.42647623936228,1.0,0.8964,3410.0
syn5,True,True,20.0,basic_gnnexplainer,100.0,0.6,0.53,0.4194472134113312,0.3225873112678528,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,19.14,2.1458977630256753,0.2796242289368521,4.9223,3410.0
syn5,True,True,20.0,distance,100.0,0.64,0.58,0.43719834089279175,0.37458670139312744,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,20.0,2.8925440929119657,0.3678791924753951,0.0155,3410.0
syn5,True,True,20.0,ig,100.0,0.61,0.35,0.46628323197364807,0.16487742960453033,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,20.0,2.963887682557862,0.7827311510467063,0.3111,3410.0
syn5,True,True,20.0,occlusion,100.0,0.66,0.64,0.4662025570869446,0.43633174896240234,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,20.0,2.904165100901488,0.534893045570158,0.1552,3410.0
syn5,True,True,20.0,pagerank,100.0,0.64,0.5,0.43719834089279175,0.3001270592212677,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,20.0,2.853240060665808,0.31662476408845774,0.0209,3410.0
syn5,True,True,20.0,pgexplainer,100.0,0.0,0.64,-0.0004566294082906097,0.43826666474342346,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,20.0,2.847603039258243,0.45450477684233953,65.2095,3410.0
syn5,True,True,20.0,pgmexplainer,100.0,0.63,0.32,0.42832741141319275,0.1536153107881546,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,19.9,2.9724219004613888,0.8756504120530161,8.5877,3410.0
syn5,True,True,20.0,random,100.0,0.36,0.64,0.2075956165790558,0.43720611929893494,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,20.0,2.995730712290744,0.9960310299389858,0.0001,3410.0
syn5,True,True,20.0,sa,100.0,0.52,0.64,0.28377610445022583,0.4371802806854248,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,20.0,2.9681779135951234,0.8430067864523205,0.0045,3410.0
syn5,True,True,20.0,subgraphx,100.0,0.62,0.26,0.4531887173652649,0.08206918090581894,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,12.26,2.475512387048376,1.0,0.8964,3410.0
syn5,True,True,25.0,basic_gnnexplainer,100.0,0.63,0.4,0.4251730740070343,0.21679429709911346,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,23.0,2.1570693586071084,0.1809207809200324,4.9223,3410.0
syn5,True,True,25.0,distance,100.0,0.64,0.49,0.43719834089279175,0.2702806293964386,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,25.0,3.108029396460897,0.3010931619632303,0.0155,3410.0
syn5,True,True,25.0,ig,100.0,0.62,0.29,0.4768233597278595,0.09566541016101837,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,25.0,3.1578482868575684,0.7198572557642412,0.3111,3410.0
syn5,True,True,25.0,occlusion,100.0,0.67,0.64,0.47453585267066956,0.4353826642036438,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,25.0,3.1350878837753897,0.5338433773604679,0.1552,3410.0
syn5,True,True,25.0,pagerank,100.0,0.64,0.37,0.43719834089279175,0.17022724449634552,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,25.0,3.0277825475182367,0.280343791638426,0.0209,3410.0
syn5,True,True,25.0,pgexplainer,100.0,0.0,0.64,-0.0003363698779139668,0.43826666474342346,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,25.0,3.0828558568312787,0.45372487061737354,65.2095,3410.0
syn5,True,True,25.0,pgmexplainer,100.0,0.64,0.23,0.43713805079460144,0.062212977558374405,-1.0,-1.0,-1.0,-1.0,62.12,3.863708638164361,0.7032511956822066,24.65,3.1773181130497137,0.8574382310539002,8.5877,3410.0
syn5,True,True,25.0,random,100.0,0.36,0.64,0.20744474232196808,0.4372139275074005,-1.0,-1.0,-1.0,-1.0,3405.68,7.940398118449531,0.4652947192406372,25.0,3.2188734303090523,0.9953475897750609,0.0001,3410.0
syn5,True,True,25.0,sa,100.0,0.52,0.64,0.28377610445022583,0.4374392330646515,-1.0,-1.0,-1.0,-1.0,2944.62,7.582452216092383,0.73998093171537,25.0,3.1866415798333145,0.8342257542821133,0.0045,3410.0
syn5,True,True,25.0,subgraphx,100.0,0.62,0.26,0.45675504207611084,0.07620156556367874,-1.0,-1.0,-1.0,-1.0,12.48,2.4851263840003144,1.0,12.4,2.4820784433600984,1.0,0.8964,3410.0
syn5,True,True,50.0,basic_gnnexplainer,100.0,0.64,0.03,0.43720269203186035,0.017617398872971535,-1.0,-1.0,-1.0,-1.0,33.42,2.1949743788288663,0.062417543452890495,32.26,2.187403224268822,0.06242543839063491,4.9223,3410.0
syn5,True,True,50.0,distance,100.0,0.64,0.14,0.43719834089279175,0.015381920151412487,-1.0,-1.0,-1.0,-1.0,3405.61,7.878107012040272,0.025147404490417857,50.0,3.767734919826919,0.20962617711495807,0.0155,3410.0
syn5,True,True,50.0,ig,100.0,0.62,0.26,0.4756304621696472,0.03511026129126549,-1.0,-1.0,-1.0,-1.0,2699.48,6.992319444575958,0.434921896847653,47.88,3.6475476275987906,0.4663226635698805,0.3111,3410.0
syn5,True,True,50.0,occlusion,100.0,0.67,0.6,0.47122010588645935,0.44720593094825745,-1.0,-1.0,-1.0,-1.0,3207.14,7.883570694472978,0.4906561220042269,49.98,3.8512954310944423,0.5153595042214374,0.1552,3410.0
syn5,True,True,50.0,pagerank,100.0,0.64,0.05,0.43719834089279175,-0.008117638528347015,-1.0,-1.0,-1.0,-1.0,414.58,4.139542784128384,0.0010175425272885617,50.0,3.4656172669102143,0.06533618453619282,0.0209,3410.0
syn5,True,True,50.0,pgexplainer,100.0,0.0,0.64,0.0016950034769251943,0.43870243430137634,-1.0,-1.0,-1.0,-1.0,1542.92,5.997767328553773,0.001425149856038687,50.0,3.8181964942360183,0.4475548849501685,65.2095,3410.0
